"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3193200404,3417516639,3668222358,3905734460,4235608178,4687464055,5135387846,5740241166,6354262628,6969025826,8108235704,9201604240,11239117865,15090564186,17512391476,19347607843,20332831565,21439523311,23487614051,26622819672,32896519824,31977276873,30527754793,27239650742,25217969050,27115807742,38745901354,48182925857,56347250696,60594092182,78713860217,89233599278,1.07592e+11,95009751901,99688641304,1.18122e+11,1.2263e+11,1.17017e+11,1.23946e+11,1.2747e+11,1.18605e+11,1.21604e+11,1.34796e+11,1.65226e+11,1.89382e+11,1.97254e+11,2.08756e+11,2.40496e+11,2.63416e+11,2.44668e+11,2.38113e+11,2.45118e+11,2.16224e+11,2.26434e+11,2.29902e+11,1.99394e+11,2.06426e+11,2.21358e+11,2.42313e+11,2.39987e+11,2.28539e+11,NA
NA,NA,NA,NA,NA,443587301.6,465888888.9,492674603.2,517650793.7,556293650.8,594611111.1,664571428.6,769039682.5,995531746,1333475397,1511420635,1698960317,2092158730,2559857143,3416777778,4448087302,5624515873,5419411765,5673248726,4502462807,3282449236,3723993943,3971044724,4255683528,4757732200,5812114523,6984367763,7157424031,7249533620,7870982005,9062131475,9788391781,9965225678,9260481572,8837070236,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856270473,24616537618,22355601273,27237782850,33756238767,33296438306,38651334288,40377987209,36211372703,36089550659,38997129474,40225448341,37906944075,35670301496,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2843300000,3282800000,3409600000,3759800000,4067800000,4271200000,4313600000,4003700000,3555800000,3.968e+09,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,1.6128e+10,16276600000,17133500000,15561300000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437436098.4,525610642,716678424.5,1018218314,1137259250,1140381090,1189782613,1379853108,1690559785,1962189905,2021557593,1973920737,1877396881,1978081591,1873093013,2042954232,1985439151,2031693443,2100007041,2351149204,2500506858,2742975774,2907993100,3426022250,3716833627,3978702321,3985636451,3413029075,3754359623,3444921970,3395627477,3564053883,4178053089,4818328915,5329582224,5613654073,6192507725,6609313729,5916221065,6566818383,7713181064,8186804963,8498136739,9226234551,9019345254,9456355296,10212037558,10656209173,10641343380,9530487872,NA
1.0478e+12,1.10785e+12,1.19619e+12,1.28852e+12,1.40579e+12,1.52736e+12,1.67531e+12,1.79841e+12,1.9507e+12,2.14488e+12,2.34213e+12,2.5968e+12,3.01237e+12,3.637e+12,4.06177e+12,4.55112e+12,4.93853e+12,5.58332e+12,6.70877e+12,7.71341e+12,8.54145e+12,8.63802e+12,8.60015e+12,8.92505e+12,9.32725e+12,9.82153e+12,1.20006e+13,1.3914e+13,1.56742e+13,1.63705e+13,1.83753e+13,1.93889e+13,2.08091e+13,2.09466e+13,2.25203e+13,2.49772e+13,2.50952e+13,2.46005e+13,2.47078e+13,2.59427e+13,2.63963e+13,2.61377e+13,2.72744e+13,3.05748e+13,3.39677e+13,3.57419e+13,3.76168e+13,4.10412e+13,4.34338e+13,4.09163e+13,4.26419e+13,4.58041e+13,4.57361e+13,4.61945e+13,4.71501e+13,4.46441e+13,4.56709e+13,4.76226e+13,5.04921e+13,5.09838e+13,4.95945e+13,NA
NA,NA,NA,NA,NA,176534589.6,215659455,220984369.1,259590076.3,242943776.9,254035999.2,296613496.9,325843254.7,431254103,555337985.7,690319754.9,732286143.3,793193187.4,1005573294,1215031775,1362151524,1279972866,1286462643,1335895286,1378991403,1507230779,2301514717,2543199148,2687472830,2636461517,3181206305,3267367651,3558215009,3694600395,3522272234,3982376722,3954697174,3567062532,3775160797,3797016079,3447543203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301791301.8,387700084.2,510259940.7,793884368,2401403227,2512784033,3284301332,3617580172,4052000413,5633000318,7829094613,8661263764,7596703214,6467582308,6704395824,6153296456,5053021951,5446428681,6038187033,6487912088,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.1527e+11,97798351648,1.25122e+11,1.67775e+11,1.86834e+11,1.98728e+11,2.06225e+11,1.6174e+11,1.51732e+11,1.61099e+11,1.83335e+11,1.76371e+11,1.44411e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38413636364,40809523810,42105263158,38995454545,28998684211,25121666667,26362894737,30074440483,37435317265,36937074278,35574916295,41694118973,35952781582,37253259017,40394824679,46066101951,57806506024,74972669057,98452791983,1.22023e+11,1.74585e+11,2.14314e+11,1.74104e+11,1.66309e+11,1.83327e+11,1.70636e+11,1.90801e+11,1.99959e+11,1.77729e+11,1.88129e+11,2.11695e+11,2.41457e+11,2.49882e+11,2.48716e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54713e+11,5.065e+11,5.16814e+11,5.17963e+11,4.60291e+11,4.35084e+11,3.95077e+11,3.95537e+11,3.91725e+11,4.04929e+11,2.70955e+11,1.95907e+11,2.5971e+11,3.06602e+11,3.4547e+11,4.30348e+11,5.91017e+11,7.64017e+11,9.89931e+11,1.29971e+12,1.66085e+12,1.22264e+12,1.52492e+12,2.04593e+12,2.2083e+12,2.29247e+12,2.05924e+12,1.36348e+12,1.27679e+12,1.5742e+12,1.65733e+12,1.68745e+12,1.4835e+12,NA
119000024,122000016,125000008,1.28e+08,129999994,148799980,124525702.9,159560018,172200018,188700037,219900006,222952578.2,246457838.3,290746157.1,308458423.2,571863295.7,637754162.1,746650558.6,905709147.3,1109346221,1254765350,1407062608,1407242640,1479688126,1587412957,1715625839,1944711061,2157434025,2395493878,2405021933,2550185618,1911600970,2029026704,1971525999,753636370.5,1293535011,1382334879,1851558302,1989343495,2155659413,2067528500,1965444515,1964779921,2137093489,2375281627,2932213575,3317951468,4068065929,5177015141,5671332138,6121234529,6881038270,7650300320,7815599503,8241332517,8539048448,8690485823,9253098954,9640280084,10355974217,10333991456,NA
47170699607,50331770781,53721519494,60426255395,69179494304,74296512694,62475116958,68733357253,72039818017,79195490145,85737283040,91195879601,91680529302,1.04813e+11,1.26972e+11,1.35908e+11,1.32648e+11,1.536e+11,1.74774e+11,1.95751e+11,2.36032e+11,2.50214e+11,2.58869e+11,2.74033e+11,2.72758e+11,2.96599e+11,3.14128e+11,3.48794e+11,3.7479e+11,3.78225e+11,4.07187e+11,3.62263e+11,3.84734e+11,3.811e+11,4.32324e+11,4.7985e+11,5.2497e+11,5.50712e+11,5.58425e+11,5.98324e+11,6.30429e+11,6.4587e+11,6.77627e+11,7.91003e+11,9.17089e+11,1.05059e+12,1.19609e+12,1.50419e+12,1.52747e+12,1.68343e+12,2.06078e+12,2.27455e+12,2.30009e+12,2.35961e+12,2.58456e+12,2.69943e+12,2.92645e+12,3.34811e+12,3.43659e+12,3.59725e+12,3.38642e+12,NA
NA,NA,NA,NA,NA,NA,NA,NA,4187777711,4485777644,5377268849,7184863277,9664067930,14947491056,45412971909,46773303721,64005623870,74188363506,80265732293,1.1186e+11,1.64542e+11,1.84292e+11,1.53239e+11,1.29172e+11,1.19625e+11,1.03898e+11,86962013011,85695941760,88256162069,95344352824,1.1763e+11,1.32223e+11,1.37088e+11,1.32968e+11,1.35175e+11,1.43343e+11,1.58662e+11,1.65964e+11,1.46775e+11,1.61717e+11,1.89515e+11,1.84137e+11,1.89606e+11,2.15808e+11,2.58742e+11,3.2846e+11,3.769e+11,4.15965e+11,5.19797e+11,4.29098e+11,5.28207e+11,6.71239e+11,7.35975e+11,7.46647e+11,7.5635e+11,6.5427e+11,6.44936e+11,6.88586e+11,7.86522e+11,7.92967e+11,7.00118e+11,NA
1307333333,1419333333,1541666667,1568333333,1611333333,1679333333,1.723e+09,1865666667,1947333333,2144333333,2437666667,2.656e+09,2.882e+09,3571666667,4.595e+09,5.598e+09,6979333333,8.704e+09,7670500000,9032250000,7459833333,10016500000,9.24e+09,8230153846,9701357143,12403733333,15769062500,20155555556,15399166667,15291507937,12408647541,11379222222,7034219713,8881785938,12794192334,13829744879,9018243044,11681494637,11250327988,10682045258,12257418326,15716489370,18136839087,21355576673,26645490675,35182105414,45264519503,59440139775,64831935604,51621044077,58962978034,55018567211,37632919967,43024018082,49516748618,51726758677,42630376000,41283617976,30964349685,26155799325,21329109522,NA
1003692375,1058975266,1085475573,1122139637,1188930568,1210058396,1246908374,1246480959,1309384830,1245234807,1297407829,1339548824,1620857277,1863398448,2099324950,2830388405,2869777812,2938046307,3280354339,4084878668,4510107330,4095892072,4013950868,3569356462,3485165161,3818944603,5392093508,6487352283,6418419798,6366039353,7390967035,7255210701,7769817869,7367985695,5034588159,6326342963,6559712551,6041478436,6505607633,6592835458,6013184809,6507824767,7006402592,8768721956,10076817278,11009032665,11697918803,13994218939,16853991177,16145868285,16121314671,17814284622,17660871726,18918668644,19797254643,17774766636,19040312815,20996564752,23116699808,23306213742,24644234595,NA
704756304.7,764634783.7,826244610,917614007.6,894159153.3,974650463.9,1096432771,1238043904,1425715406,1659904613,1920586698,2263785444,2721440981,3696213333,5221534956,5633673930,6327077974,6618585074,7517176355,9296921724,11896256783,14175228844,16084252378,17784112150,19749361098,19156532746,18586746057,20919215578,25371462488,30465364739,36144336769,45466164978,52130263966,60603478153,73690847191,87810991957,96295886525,1.00124e+11,85728310229,86284660767,96074477958,89794943350,92537752709,97645448284,1.15035e+11,1.27808e+11,1.4863e+11,1.80942e+11,1.93612e+11,1.94152e+11,2.39809e+11,2.79351e+11,2.95087e+11,3.07576e+11,3.14851e+11,3.08004e+11,3.18764e+11,3.43338e+11,3.75982e+11,3.74386e+11,3.39998e+11,NA
NA,NA,NA,NA,NA,NA,NA,25203524.03,28084252.76,28606411.4,NA,50056882.82,40606712.05,55272108.84,84539332.28,74617096.48,83099107.91,93147039.25,111022090,151270207.9,183170656.7,194215752,192564263.5,181096595.5,181359232.5,165454832,147573930.5,155244493.4,176709270,172681320.8,214727767.6,227641078.5,269116491.9,300843868.6,402868080.5,469479432.7,510598923.3,526514030.5,457679209.2,488001488.2,419933580.9,409435392.2,346431958.3,352522682.2,397611126.7,476898763.6,538668769.3,620230005.2,699157191,735940409.7,846797693.6,1049952233,1190994127,1284698922,1335538893,1307061544,1378551118,1483758907,1574599183,1570093229,1545888426,NA
322009471.6,327834680.6,342721579.8,348546952.1,371848114.7,359379856.2,375479849.8,348795303,329860091.9,408690163.5,434410373.8,419549425.1,465381090,575230234.4,648590642.9,679335901.1,594895672.3,691777758.4,960728338.9,1109374722,1100685845,1114830472,1295361886,995104305.3,1087471862,856890498.6,490181456.6,701307602.3,1055083945,932974411.9,649644826.8,779981458.9,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1090467712,1253340520,1385810072,1448536631,1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875,3674794530,3719369107,4085114794,4076578543,4063289450,NA
NA,NA,NA,NA,NA,877720000,929520000,976200000,1009760100,1049400000,1132920000,1186120000,1263720000,1442320000,1665880000,1884120100,2328280100,2941640100,3127960000,3463639900,3573959900,3437200200,3399189100,3506347800,3661683400,3800368600,3771663200,3958045800,4189880000,4372215300,4817542204,5252342400,5813399300,6680269200,7679384000,8921947100,9586327800,10221705900,10936669900,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,1.4698e+10,15999890000,17011750000,17986890000,17601620000,18447920000,20283780000,21386150000,21990960000,22593470000,23438240000,24191430000,24979190000,26020850000,26896660000,24638720000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1109098658,1005159388,1077413479,1168269231,1464326161,1723750000,1785847531,1908167106,2185874624,2393437820,2056126702,1881214371,1813752784,1604779648,1678841812,1673973695,1419394771,1468377272,1528630707,1655300873,1616369646,NA,NA
180459936.8,191659914.4,203531927.5,216145935.9,229529912.7,243724533.2,257374455.8,271780364.8,286718279.7,306357284.6,322600009.1,331102742.2,416942436.9,507028428.2,467577432.2,710850226.5,807275808.7,498550873,564986059.7,590419855.1,603592656.8,699112266.8,774419569.7,733901365.9,788307213.4,876404617.7,930318705.3,1009792724,1038291284,1092392963,917044228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4574495667,5021956321,5331761394,5529873480,5.609e+09,5850677296,6476674592,6965285325,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16832598870,21818007449,25676488000,19457979423,19388663551,6875845987,12960538724,17120906918,22482365322,26141968161,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39655958843,40692643373,44179055280,50640650221,51514222382,53335016425,NA
29946997990,31117553149,33714083049,38626103475,37722166313,42015986758,45334984124,44817735534,47923809672,54802073010,64486947344,65584431528,74094989968,94799650019,1.23624e+11,1.36501e+11,1.47928e+11,1.62777e+11,1.8014e+11,2.16572e+11,2.7294e+11,3.80472e+11,3.50169e+11,3.05028e+11,2.66489e+11,2.52834e+11,2.6051e+11,2.96592e+11,3.04526e+11,3.02865e+11,3.41466e+11,3.44539e+11,3.42444e+11,3.33654e+11,3.24548e+11,3.75911e+11,3.92423e+11,4.07317e+11,3.94126e+11,3.97995e+11,4.22469e+11,4.05357e+11,4.40595e+11,5.55478e+11,6.90688e+11,8.20416e+11,9.6722e+11,1.12094e+12,1.27372e+12,1.21845e+12,1.43769e+12,1.61294e+12,1.67682e+12,1.7837e+12,1.84843e+12,1.67928e+12,1.56247e+12,1.66757e+12,1.753e+12,1.8029e+12,1.70432e+12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760,NA,NA,NA,NA,NA,NA
29958061945,31128039841,33725538166,38638594738,37736391379,42030091116,45349759759,44832767020,47937968235,54816104627,64502420619,65603767454,74123349938,94833350413,1.23663e+11,1.36544e+11,1.47971e+11,1.62836e+11,1.80221e+11,2.16697e+11,2.73083e+11,3.80616e+11,3.50308e+11,3.05167e+11,2.66635e+11,2.53e+11,2.60716e+11,2.9684e+11,3.04809e+11,3.0317e+11,3.41835e+11,3.44914e+11,3.4288e+11,3.34131e+11,3.25038e+11,3.76423e+11,3.92929e+11,4.07884e+11,3.94739e+11,3.98622e+11,4.23088e+11,4.05983e+11,4.41298e+11,5.56188e+11,6.91532e+11,8.21339e+11,9.68241e+11,1.12198e+12,1.27469e+12,1.2193e+12,1.43866e+12,1.614e+12,1.67788e+12,1.78503e+12,1.84977e+12,1.68066e+12,1.5639e+12,1.6691e+12,1.75454e+12,1.80448e+12,1.70538e+12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7871345584,8855637583,10433492402,13002648843,20198276930,22993381875,26247009945,29805833774,32045912080,39768847418,52919781977,54682806940,54423739873,52651924857,52168625450,50249044986,49319167812,56334387307,62037928016,64541989170,74735513587,76319898938,81198652883,80092773732,84285950115,95870341561,1.01912e+11,1.08978e+11,1.08832e+11,1.16633e+11,1.29063e+11,1.29579e+11,1.3866e+11,1.65859e+11,1.9964e+11,2.37866e+11,2.77064e+11,3.32119e+11,3.99977e+11,3.42525e+11,3.93562e+11,4.74347e+11,4.94441e+11,5.14131e+11,5.29931e+11,4.52216e+11,4.44942e+11,4.79984e+11,5.27533e+11,5.19587e+11,4.51424e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75951210.69,85171308.17,102085583.5,114582561.6,136450274.7,142775597.3,149146423.1,188021190.6,187820464.6,196652514.3,231489270.1,250680845.7,300554483.6,346528329.2,316066072.3,345495615,375614126.2,412253809.7,427425039.7,472914469.9,NA
99650000,107700000,116150000,125950000,134400000,154150000,190350000,220700000,241350000,259650000,274900000,3.01e+08,311950000,339450000,409850000,465500000,505500000,641500000,735500000,782500000,7.95e+08,8.89e+08,9.15e+08,883500000,8.64e+08,8.73e+08,8.91e+08,9.8e+08,1.161e+09,542600000,388400000,448100000,404600000,428764705.9,605492537.3,691590497.7,861411471.3,926422500,1110850000,886290697.7,947671969.7,834279357.8,1093574468,1274190311,1484092538,1793388732,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4.98e+09,5145757576,5240606061,5126291451,3317438911,3591623596,3996247906,3984483762,2884248048,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12747380650,14272201755,15495514297,16520676974,20162936291,25840146405,27925036755,27706028096,29856000671,30463670124,29242558797,30778781607,35297794386,46919965224,57437444469,62808723477,70767338922,86563986799,1.0088e+11,89399303222,90801178162,99492917849,94253181330,98569320343,1.01089e+11,88636928905,89674927723,95393515078,1.05613e+11,1.05284e+11,1.05173e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21352224019,21507232649,20763101741,22146231968,22711384311,20289627637,20876309970,23489890274,29634713641,34414784504,36206395971,39481045038,48067401207,55779427740,50567734886,48208240226,51583869785,46577793184,48415657265,49997186439,43107506024,44766722791,48589100043,54163591695,54178877606,53589609581,NA
15822585034,17212686615,18667251380,20204870630,22532416750,24795499686,26971486546,29275995675,31066819929,33738102482,38092452061,41566412923,48954145809,59404966684,66013338965,82885397621,89362071673,94468740851,1.04442e+11,1.23386e+11,1.42092e+11,1.29687e+11,1.14381e+11,1.05014e+11,1.09201e+11,1.14124e+11,1.50498e+11,1.8301e+11,2.06987e+11,2.17948e+11,2.61846e+11,2.74229e+11,2.84321e+11,2.12953e+11,2.29034e+11,2.67306e+11,2.91744e+11,2.68146e+11,2.70809e+11,2.74072e+11,2.62835e+11,2.42396e+11,2.66849e+11,3.34337e+11,3.85118e+11,3.92218e+11,4.23093e+11,4.91253e+11,5.17706e+11,4.36537e+11,4.95813e+11,5.74094e+11,5.52484e+11,5.86842e+11,5.81964e+11,5.05104e+11,5.15655e+11,5.41019e+11,5.55455e+11,5.3388e+11,5.4122e+11,NA
35076158.48,43025199.5,45927061.46,54128377.43,64979280.41,70278594.43,76858462.83,74758504.83,79798404.03,105417891.6,112137757.2,136465324.4,146741251.5,221902017.3,264311994.1,288302907.4,272539098.4,304047838.1,340616375.3,412093133.8,542000513.6,570761166.8,537575980.8,555336145.8,494475699.9,360075380.3,449146608.3,584135559.9,692016714.3,696915430.7,1114703088,1156141998,1284766234,1357206996,1419293455,1698982438,1602760100,1716699913,1576904292,1547884442,1738100853,1542477309,1432228125,2197612701,2770082792,3178126492,3291353836,3469363996,3294093485,3580417067,4438778424,4820499924,4886533033,4597532030,4422968340,4063245671,3816022047,4402969226,4665420239,4495679481,3972728948,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936089385.5,985865921.8,1022905028,1245251397,1253072626,1263687151,1191620112,1185474860,NA,NA,NA
12012012.01,11592011.59,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869,147912069.8,146712850.5,151313242,168887539.1,207850623.6,249267039.8,283828769,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1060226126,1328157609,1343007845,1377495054,1426651769,1528242026,1547690759,1582841059,1059886364,NA
857704413.4,945244972.1,1110565881,1200447408,1339494267,1329842435,1321204503,1443717801,1562303429,1796596911,1780104712,2097643979,2415706806,2579219251,4244670160,5566756757,6417632803,6882292994,8251974522,9929681529,13062420382,16758471338,17525605096,18672866242,19195414013,21203821656,25460636943,32538089172,16574342984,18609532294,23904498886,27756258352,33107349666,36860133630,45086948775,50866369710,61546280624,66420400891,70418173719,72970334076,80590022272,86771314031,90558485523,95693808463,1.12863e+11,1.34204e+11,1.538e+11,1.8003e+11,2.1809e+11,2.24562e+11,2.52518e+11,64315437939,42807315976,20345458471,21239000398,16492072144,12356980639,16112991412,21490335086,22777882165,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358744800,366707910,409753640,485598810,578645760,721891470,773489740,862683630,703175750,686787810,728789570,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000,NA
313582729.4,333975338.8,357635713.9,371767002.7,392247517.6,416926303,432794922.5,449826323,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961,935360466.4,1113920123,1004316495,1033002402,876937559.7,834369860.4,832415806,919103735.3,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877138042,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1388506727,1710843361,1997005787,2742815195,4422855929,6649307057,7428701809,8650138069,10393834721,9290728773,10668102735,12172309523,12367363678,12953535496,13940768066,10950392220,10097778354,10000395242,11239167048,11314951343,10829076802,NA
81224998645,71507028612,65298535416,70737726806,81640221385,95037886875,1.03921e+11,1.00855e+11,1.02126e+11,1.14624e+11,1.27296e+11,1.36859e+11,1.55213e+11,1.95291e+11,2.20922e+11,2.48292e+11,2.52313e+11,2.91214e+11,2.82399e+11,3.27143e+11,3.77559e+11,4.03045e+11,4.23156e+11,4.43283e+11,4.803e+11,5.25668e+11,5.24372e+11,5.18289e+11,5.74763e+11,6.21593e+11,6.66363e+11,7.22757e+11,8.10052e+11,8.89186e+11,1.06999e+12,1.32015e+12,1.51619e+12,1.56969e+12,1.42964e+12,1.57333e+12,1.73208e+12,1.84471e+12,2.0413e+12,2.30836e+12,2.67851e+12,3.10252e+12,3.73559e+12,4.7214e+12,5.97084e+12,6.47578e+12,7.84774e+12,9.59585e+12,1.07053e+13,1.18132e+13,1.27349e+13,1.32642e+13,1.35429e+13,1.48005e+13,1.65539e+13,1.71136e+13,1.74267e+13,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.80204e+11,9.51631e+11,1.01131e+12,9.97975e+11,9.39237e+11,9.28252e+11,8.34784e+11,9.24104e+11,9.50558e+11,9.80367e+11,9.4776e+11,8.21571e+11,8.94261e+11,9.09749e+11,1.02302e+12,1.25792e+12,1.62813e+12,2.04004e+12,2.46759e+12,3.17362e+12,3.92905e+12,3.11472e+12,3.65963e+12,4.4448e+12,4.64105e+12,4.92093e+12,4.64659e+12,3.62711e+12,3.49078e+12,3.9126e+12,4.07365e+12,4.15345e+12,3.87673e+12,NA
121128073.1,126396469.7,132237441.6,143255784.5,166104067.6,187300336.4,216136263.9,231706475.5,241956910.7,267732446.4,253976626.2,286537525,335677636.9,406479906.2,560437742.6,617321669.4,619375134.2,777435020.5,824263841.5,891775906.6,1136408814,962347001,821651918.7,765746590.6,718148959.6,762359722.7,1060911735,1249099130,1378847487,1352949663,1628427515,1602299863,1692959110,1233496846,982624324.5,1309382885,1465448290,1498950899,1587345951,1576672792,1491891108,1482437752,1706698099,2115836353,2259992642,2281482855,2351584608,2662612348,3323677130,3379258565,3429461495,3872459250,3873308389,4321655656,4574986537,4180866177,6031632168,6395472574,7112200725,7220395248,7574636979,NA
2760747472,3034043574,3308912797,3540403457,3889129942,4388937649,5279230817,5638461442,6081009428,6695336567,7086538438,7375000024,8177884553,10838587358,13703000530,14882747955,16985211146,19779315170,24006570178,27371699083,32353440727,34846107862,36589797857,40042826244,41797592963,38900692712,43096746122,50535438696,61667199835,72250877410,85343063966,98234695722,1.11453e+11,1.28889e+11,1.46683e+11,1.69279e+11,1.83035e+11,1.50181e+11,1.13676e+11,1.26669e+11,1.26392e+11,1.20296e+11,1.34301e+11,1.52281e+11,1.72896e+11,1.89319e+11,2.21758e+11,2.62942e+11,2.91383e+11,2.8171e+11,3.41105e+11,3.70819e+11,3.97558e+11,4.20333e+11,4.07339e+11,4.01296e+11,4.13366e+11,4.56357e+11,5.06611e+11,5.44264e+11,5.01644e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629395852,1.352e+09,2156666667,1644325581,1518796992,1231040564,1043654822,921572114.5,1320242081,1086605267,860521119.3,1080768907,1221120799,1555301496,2076182461,2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,8271454301,6992393787,7536439875,7765014424,8300784857,8194150302,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2331358820,3010982414,3006988217,3189539641,3208098919,3200539816,3179225949,2561118608,2482228440,2378759975,2450349634,2605688065,2450564468,2904662605,3534803922,4461978499,5977560877,6838351088,8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286,36169428571,37926285714,40765428571,45231428571,NA,NA
